participant_name,ev,market,line,type,game,date,over_odds,under_odds
Walker Kessler,5.75,player_assists_rebounds_over_under,8.5,under,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_rebounds_over_under.json,2024-01-25,110.0,-150.0
De'Aaron Fox,5.75,player_assists_rebounds_over_under,9.5,under,fantasy__2024-01-25__2ba5e1c7f6255a42f0abd85b7584d7ce__player_assists_rebounds_over_under.json,2024-01-25,110.0,-150.0
Anthony Edwards,5.75,player_assists_points_over_under,32.5,under,fantasy__2024-01-25__5e7fe25916472fc1c04a4ecdf74034bd__player_assists_points_over_under.json,2024-01-25,110.0,-150.0
Marvin Bagley Iii,5.409999999999997,player_assists_points_rebounds_over_under,18.5,over,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_points_rebounds_over_under.json,2024-01-25,-145.0,110.0
Myles Turner,5.409999999999997,player_assists_rebounds_over_under,7.5,over,fantasy__2024-01-25__c45c05cb32470032cb0d4024055043e9__player_assists_rebounds_over_under.json,2024-01-25,-145.0,110.0
Deni Avdija,5.409999999999997,player_assists_rebounds_over_under,10.5,under,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_rebounds_over_under.json,2024-01-25,110.0,-145.0
Jordan Clarkson,5.409999999999997,player_assists_rebounds_over_under,8.5,over,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_rebounds_over_under.json,2024-01-25,-145.0,110.0
Lauri Markkanen,5.409999999999997,player_assists_rebounds_over_under,11.5,under,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_rebounds_over_under.json,2024-01-25,110.0,-145.0
Trey Lyles,5.409999999999997,player_points_rebounds_over_under,10.5,over,fantasy__2024-01-25__2ba5e1c7f6255a42f0abd85b7584d7ce__player_points_rebounds_over_under.json,2024-01-25,-145.0,110.0
Buddy Hield,5.409999999999997,player_points_rebounds_over_under,16.5,under,fantasy__2024-01-25__c45c05cb32470032cb0d4024055043e9__player_points_rebounds_over_under.json,2024-01-25,110.0,-145.0
Tyus Jones,5.409999999999997,player_assists_points_over_under,19.5,under,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_assists_points_over_under.json,2024-01-25,110.0,-145.0
Corey Kispert,5.229999999999997,player_points_over_under,8.5,over,fantasy__2024-01-25__9b4045e197ae1fbb1c635928fa6f9318__player_points_over_under.json,2024-01-25,-144.0,109.0
Tobias Harris,5.060000000000002,player_assists_rebounds_over_under,9.5,under,fantasy__2024-01-25__c45c05cb32470032cb0d4024055043e9__player_assists_rebounds_over_under.json,2024-01-25,110.0,-140.0
Michael Porter Jr.,5.039999999999999,player_rebounds_over_under,5.5,over,fantasy__2024-01-25__f4a288bcec73824f4cf54fb0d51ccdb3__player_rebounds_over_under.json,2024-01-25,-143.0,108.0
Stephen Curry,16.540000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-24__27503584705be25ea9da3e310faffb5c__player_blocks_steals_over_under.json,2024-01-24,180.0,-245.0
Jeremy Sochan,16.540000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_blocks_steals_over_under.json,2024-01-24,180.0,-245.0
Bilal Coulibaly,16.0,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_blocks_steals_over_under.json,2024-01-24,175.0,-240.0
Bam Adebayo,14.719999999999999,player_assists_over_under,4.5,over,fantasy__2024-01-24__208ee0af2a60c61ed94ad084042e6bc7__player_assists_over_under.json,2024-01-24,-225.0,165.0
Daniel Gafford,14.129999999999995,player_blocks_over_under,1.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_blocks_over_under.json,2024-01-24,160.0,-220.0
Jordan Poole,11.14,player_assists_over_under,2.5,over,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_assists_over_under.json,2024-01-24,-195.0,138.0
Deandre Ayton,10.909999999999997,player_blocks_steals_over_under,1.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_blocks_steals_over_under.json,2024-01-24,-185.0,140.0
Jalen Duren,9.93,player_points_over_under,14.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_points_over_under.json,2024-01-24,-186.0,130.0
Anthony Edwards,9.759999999999998,player_assists_over_under,5.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_assists_over_under.json,2024-01-24,130.0,-182.5
Shai Gilgeous-Alexander,9.719999999999999,player_steals_over_under,1.5,over,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_steals_over_under.json,2024-01-24,-177.0,132.0
Dillon Brooks,9.395,player_rebounds_over_under,3.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_rebounds_over_under.json,2024-01-24,-175.0,130.0
Dillon Brooks,9.045000000000002,player_points_over_under,11.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_points_over_under.json,2024-01-24,-177.5,128.5
Bojan Bogdanovic,8.830000000000002,player_rebounds_over_under,3.5,under,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_rebounds_over_under.json,2024-01-24,126.0,-173.0
Malcolm Brogdon,8.665,player_rebounds_over_under,3.5,under,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_rebounds_over_under.json,2024-01-24,125.0,-171.0
Jalen Duren,8.619999999999997,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_blocks_steals_over_under.json,2024-01-24,125.0,-170.0
Brook Lopez,8.619999999999997,player_steals_over_under,0.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_steals_over_under.json,2024-01-24,125.0,-170.0
Xavier Tillman,8.350000000000001,player_blocks_steals_over_under,2.5,under,fantasy__2024-01-24__208ee0af2a60c61ed94ad084042e6bc7__player_blocks_steals_over_under.json,2024-01-24,125.0,-165.0
Isaiah Stewart,8.350000000000001,player_assists_rebounds_over_under,8.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_assists_rebounds_over_under.json,2024-01-24,-165.0,125.0
Brook Lopez,8.329999999999998,player_threes_over_under,1.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_threes_over_under.json,2024-01-24,28.5,-174.0
Brandon Miller,7.799999999999997,player_threes_over_under,2.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_threes_over_under.json,2024-01-24,-165.0,120.0
Nick Richards,7.535000000000004,player_rebounds_over_under,8.5,under,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_rebounds_over_under.json,2024-01-24,25.5,-173.0
Jerami Grant,7.350000000000001,player_assists_points_rebounds_over_under,25.5,under,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_assists_points_rebounds_over_under.json,2024-01-24,119.0,-159.0
Miles Bridges,7.18,player_rebounds_over_under,7.5,under,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_rebounds_over_under.json,2024-01-24,116.0,-162.0
Max Strus,7.109999999999999,player_assists_over_under,3.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_assists_over_under.json,2024-01-24,118.0,-157.0
Shai Gilgeous-Alexander,6.949999999999999,player_rebounds_over_under,5.5,over,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_rebounds_over_under.json,2024-01-24,-160.0,116.5
Victor Wembanyama,6.899999999999999,player_blocks_steals_over_under,3.5,over,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_blocks_steals_over_under.json,2024-01-24,-150.0,120.0
Mike Conley,6.899999999999999,player_assists_over_under,7.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_assists_over_under.json,2024-01-24,120.0,-150.0
Jalen Green,6.879999999999999,player_points_over_under,16.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_points_over_under.json,2024-01-24,-165.0,17.5
Jeremy Sochan,6.700000000000003,player_rebounds_over_under,6.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_rebounds_over_under.json,2024-01-24,116.0,-154.0
Isaiah Stewart,6.699999999999999,player_points_over_under,10.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_points_over_under.json,2024-01-24,-160.5,115.0
Corey Kispert,6.649999999999999,player_threes_over_under,1.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_threes_over_under.json,2024-01-24,115.0,-155.0
Kevin Durant,6.649999999999999,player_rebounds_over_under,6.5,over,fantasy__2024-01-24__8b26674a9883acbd3437a8b10dfad085__player_rebounds_over_under.json,2024-01-24,-155.0,115.0
Clint Capela,6.649999999999999,player_rebounds_over_under,9.5,over,fantasy__2024-01-24__27503584705be25ea9da3e310faffb5c__player_rebounds_over_under.json,2024-01-24,-155.0,115.0
Jerami Grant,6.634999999999998,player_points_over_under,19.5,under,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_points_over_under.json,2024-01-24,116.0,-153.0
Bojan Bogdanovic,6.350000000000001,player_threes_over_under,2.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_threes_over_under.json,2024-01-24,-152.0,114.0
Jeremy Sochan,6.329999999999998,player_assists_rebounds_over_under,10.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_assists_rebounds_over_under.json,2024-01-24,115.0,-150.0
Daniel Gafford,6.329999999999998,player_assists_rebounds_over_under,7.5,over,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_assists_rebounds_over_under.json,2024-01-24,-150.0,115.0
Victor Wembanyama,6.25,player_assists_over_under,3.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_assists_over_under.json,2024-01-24,114.0,-155.0
Alperen Sengun,5.880000000000003,player_assists_rebounds_over_under,14.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_assists_rebounds_over_under.json,2024-01-24,-145.0,114.0
Dillon Brooks,5.880000000000003,player_assists_points_over_under,13.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_assists_points_over_under.json,2024-01-24,-145.0,114.0
Devin Vassell,5.75,player_assists_points_rebounds_over_under,27.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_assists_points_rebounds_over_under.json,2024-01-24,110.0,-150.0
Jusuf Nurkic,5.75,player_blocks_steals_over_under,1.5,over,fantasy__2024-01-24__8b26674a9883acbd3437a8b10dfad085__player_blocks_steals_over_under.json,2024-01-24,-150.0,110.0
Alperen Sengun,5.75,player_points_rebounds_over_under,33.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_points_rebounds_over_under.json,2024-01-24,-150.0,110.0
Tyler Herro,5.504999999999999,player_assists_points_rebounds_over_under,30.5,under,fantasy__2024-01-24__208ee0af2a60c61ed94ad084042e6bc7__player_assists_points_rebounds_over_under.json,2024-01-24,10.0,-151.0
Malik Beasley,5.409999999999997,player_points_over_under,9.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_points_over_under.json,2024-01-24,110.0,-145.0
Daniel Gafford,5.409999999999997,player_points_over_under,9.5,over,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_points_over_under.json,2024-01-24,-145.0,110.0
Jerami Grant,5.409999999999997,player_blocks_steals_over_under,1.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_blocks_steals_over_under.json,2024-01-24,-145.0,110.0
Malcolm Brogdon,5.409999999999997,player_assists_rebounds_over_under,9.5,under,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_assists_rebounds_over_under.json,2024-01-24,110.0,-145.0
Jalen Williams,5.409999999999997,player_assists_rebounds_over_under,8.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_assists_rebounds_over_under.json,2024-01-24,110.0,-145.0
Stephen Curry,5.409999999999997,player_assists_rebounds_over_under,10.5,over,fantasy__2024-01-24__27503584705be25ea9da3e310faffb5c__player_assists_rebounds_over_under.json,2024-01-24,-145.0,110.0
Giannis Antetokounmpo,5.409999999999997,player_assists_over_under,6.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_assists_over_under.json,2024-01-24,110.0,-145.0
Dean Wade,5.409999999999997,player_points_rebounds_over_under,10.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_points_rebounds_over_under.json,2024-01-24,110.0,-145.0
Jarrett Allen,5.409999999999997,player_points_rebounds_over_under,26.5,over,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_points_rebounds_over_under.json,2024-01-24,-145.0,110.0
Bam Adebayo,5.409999999999997,player_points_rebounds_over_under,32.5,under,fantasy__2024-01-24__208ee0af2a60c61ed94ad084042e6bc7__player_points_rebounds_over_under.json,2024-01-24,110.0,-145.0
Tyus Jones,5.399999999999999,player_points_over_under,12.5,under,fantasy__2024-01-24__c43b59da2a3ef207ec01cc5ec64452eb__player_points_over_under.json,2024-01-24,107.0,-150.0
Damian Lillard,5.299999999999997,player_threes_over_under,3.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_threes_over_under.json,2024-01-24,109.0,-145.0
Brook Lopez,5.234999999999999,player_blocks_over_under,2.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_blocks_over_under.json,2024-01-24,10.5,-148.5
Jalen Green,5.224999999999998,player_assists_points_rebounds_over_under,24.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_assists_points_rebounds_over_under.json,2024-01-24,-150.0,9.0
Alperen Sengun,5.170000000000002,player_rebounds_over_under,9.5,under,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_rebounds_over_under.json,2024-01-24,107.5,-146.0
Devin Vassell,5.109999999999999,player_threes_over_under,2.5,under,fantasy__2024-01-24__5c16996d25492d74ad4c1f676205fe39__player_threes_over_under.json,2024-01-24,108.0,-144.0
Giannis Antetokounmpo,5.109999999999999,player_rebounds_over_under,12.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_rebounds_over_under.json,2024-01-24,107.5,-145.0
Nick Richards,5.060000000000002,player_points_over_under,9.5,over,fantasy__2024-01-24__16be3a8a56852fd8a4c85aefbd2ed22f__player_points_over_under.json,2024-01-24,-140.0,110.0
Giannis Antetokounmpo,5.060000000000002,player_assists_rebounds_over_under,19.5,under,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_assists_rebounds_over_under.json,2024-01-24,110.0,-140.0
Dillon Brooks,5.060000000000002,player_points_rebounds_over_under,15.5,over,fantasy__2024-01-24__ec19730a0c9077d701fca961aac9c579__player_points_rebounds_over_under.json,2024-01-24,-140.0,110.0
Malik Beasley,5.039999999999999,player_points_over_under,9.5,over,fantasy__2024-01-24__2b79b0ce223da9e527f91c2abd31c229__player_points_over_under.json,2024-01-24,-143.0,108.0
Brandon Ingram,15.299999999999997,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_blocks_steals_over_under.json,2024-01-23,170.0,-230.0
Herbert Jones,14.719999999999999,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_blocks_steals_over_under.json,2024-01-23,165.0,-225.0
Jonas Valanciunas,14.129999999999995,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_blocks_steals_over_under.json,2024-01-23,160.0,-220.0
Shai Gilgeous-Alexander,13.509999999999998,player_blocks_steals_over_under,2.5,over,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_blocks_steals_over_under.json,2024-01-23,-215.0,155.0
Zion Williamson,13.340000000000003,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_blocks_steals_over_under.json,2024-01-23,155.0,-210.0
Kawhi Leonard,12.86,player_points_over_under,24.5,over,fantasy__2024-01-23__892fa4370c0d2ac9bf1686c604487c17__player_points_over_under.json,2024-01-23,-215.0,148.0
Deandre Ayton,12.689999999999998,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_blocks_steals_over_under.json,2024-01-23,150.0,-205.0
Jerami Grant,11.82,player_steals_over_under,0.5,under,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_steals_over_under.json,2024-01-23,145.0,-195.0
Nikola Jokic,11.130000000000003,player_threes_over_under,0.5,under,fantasy__2024-01-23__9d49457856bbaebf72c77325d4eca9f5__player_threes_over_under.json,2024-01-23,140.0,-190.0
Aaron Gordon,11.130000000000003,player_assists_over_under,2.5,under,fantasy__2024-01-23__9d49457856bbaebf72c77325d4eca9f5__player_assists_over_under.json,2024-01-23,140.0,-190.0
Kris Dunn,10.655000000000001,player_rebounds_over_under,2.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_rebounds_over_under.json,2024-01-23,136.5,-187.5
Kris Dunn,9.409999999999997,player_blocks_steals_over_under,1.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_blocks_steals_over_under.json,2024-01-23,130.0,-175.0
Jerami Grant,9.149999999999999,player_assists_points_over_under,21.5,under,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_assists_points_over_under.json,2024-01-23,130.0,-170.0
Brandon Ingram,8.979999999999997,player_assists_over_under,6.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_assists_over_under.json,2024-01-23,125.0,-177.0
Simone Fontecchio,8.380000000000003,player_steals_over_under,0.5,under,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_steals_over_under.json,2024-01-23,30.5,-178.5
John Collins,7.799999999999997,player_assists_points_over_under,11.5,over,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_assists_points_over_under.json,2024-01-23,-165.0,120.0
Collin Sexton,7.539999999999999,player_rebounds_over_under,2.5,over,fantasy__2024-01-23__98aad35f0c65b07de55efe5315451508__player_rebounds_over_under.json,2024-01-23,-164.0,120.0
Jabari Walker,7.210000000000001,player_assists_rebounds_over_under,8.5,over,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_assists_rebounds_over_under.json,2024-01-23,-155.0,120.0
Aaron Nesmith,7.210000000000001,player_assists_points_over_under,11.5,under,fantasy__2024-01-23__9d49457856bbaebf72c77325d4eca9f5__player_assists_points_over_under.json,2024-01-23,120.0,-155.0
Dorian Finney-Smith,7.009999999999998,player_points_over_under,6.5,over,fantasy__2024-01-23__d2c572125e119dadcc64a063387fe9ed__player_points_over_under.json,2024-01-23,-159.0,116.0
Chet Holmgren,6.655000000000001,player_rebounds_over_under,7.5,under,fantasy__2024-01-23__9a81cfcace1ec42b8ba2736af9088bed__player_rebounds_over_under.json,2024-01-23,115.5,-154.5
Mikal Bridges,6.649999999999999,player_assists_rebounds_over_under,8.5,over,fantasy__2024-01-23__d2c572125e119dadcc64a063387fe9ed__player_assists_rebounds_over_under.json,2024-01-23,-155.0,115.0
Aaron Nesmith,6.329999999999998,player_points_over_under,10.5,over,fantasy__2024-01-23__9d49457856bbaebf72c77325d4eca9f5__player_points_over_under.json,2024-01-23,-150.0,115.0
